university,career,inscription_date,gender,age,location,email,postal_code,first_name,last_name
universidad nacional de jujuy,bioquímica,2020-11-29,male,113,ernestina,cgeorge@yahoo.com,6665,brian,stevenson
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-10-31,femaleale,47,claverie,andreabrady@hotmail.com,7163,elizabeth,fritz
universidad nacional de jujuy,licenciatura en ciencia política,2020-12-26,femaleale,107,las hermanas,baldwinalexis@yahoo.com,7412,laura,higgins
universidad nacional de jujuy,ciencias veterinarias,2020-09-28,femaleale,81,aguada de la peña,keith67@gmail.com,5461,amy,ro
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-12-11,male,20,abipones,adriandavis@hotmail.com,3042,christopher,owens
universidad nacional de jujuy,licenciatura en ciencia política,2020-11-17,male,75,asamblea,williamdavis@yahoo.com,6640,stephen,walker
universidad nacional de jujuy,licenciatura en psicología,2020-10-09,male,39,comodoro py,njackson@gmail.com,6641,joshua,smith
universidad nacional de jujuy,ingeniería mecánica,2020-11-15,femaleale,33,saladillo norte,karen73@hotmail.com,7261,mary,jones
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-11-13,femaleale,68,estancias,clairedavis@yahoo.com,2909,michelle,haynes
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-12-14,male,105,ocho vados,lschmidt@yahoo.com,4713,william,camacho
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-10-11,male,94,corbett,spencerwilliam@hotmail.com,6507,jose,wilson
universidad nacional de jujuy,ingeniería electrónica,2020-12-08,male,66,correntoso,padillajoanna@gmail.com,8407,seth,hobbs
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-10-13,femaleale,115,arroyo grande,xcarter@hotmail.com,7174,madeline,mcconnell
universidad nacional de jujuy,ingeniería mecánica,2020-10-06,male,28,arroyo baru,lucaskristen@gmail.com,3269,joseph,york
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-10-18,femaleale,26,cañada del ucle,pcummings@yahoo.com,2635,elizabeth,johnson
universidad nacional de jujuy,agronomía,2020-10-27,male,58,leubuco,charlesstokes@gmail.com,6338,jonathan,lewis
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-09-04,male,90,23 de agosto,grayashley@hotmail.com,4504,ethan,combs
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-24,femaleale,98,otto bemberg,misty53@gmail.com,2605,karen,berry
universidad nacional de jujuy,ingeniería en informática,2021-01-11,male,26,el altillo,seanjoseph@gmail.com,5355,charles,garcia
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-09-15,male,48,alicura,jjackson@gmail.com,8403,roger,wilkinson
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-10-21,femaleale,15,alto del salvador,vincentmaureen@hotmail.com,5570,lindsay,evans
universidad nacional de jujuy,actuario,2020-12-06,male,107,buena nueva,bpittman@hotmail.com,5523,jesus,howard
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-09-09,male,97,amadores,james02@hotmail.com,4716,stephen,guzman
universidad nacional de jujuy,diseño de imagen y sonido,2020-11-19,femaleale,109,banda varela,lynntimothy@yahoo.com,4700,miss,theresa
universidad nacional de jujuy,licenciatura en sociología,2021-01-18,male,21,barrio la union,tyler62@yahoo.com,4648,craig,white
universidad nacional de jujuy,licenciatura en musicoterapia,2020-10-31,male,20,12 de octubre,mbecker@yahoo.com,6501,thomas,meyer
universidad nacional de jujuy,licenciatura en sociología,2020-11-23,male,15,virrey del pino,ztaylor@hotmail.com,1763,david,evans
universidad nacional de jujuy,medicina,2020-12-07,male,88,campo quirno,john37@yahoo.com,2607,larry,singleton
universidad nacional de jujuy,licenciatura en musicoterapia,2020-11-12,femaleale,111,caminera samborombon,jodi91@yahoo.com,7130,angel,ford
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-09-23,femaleale,39,colonia bombal y tabanera,wheelermichelle@gmail.com,5607,heather,torres
universidad nacional de jujuy,agronomía,2020-12-19,femaleale,75,aldea san jorge,allisondelgado@yahoo.com,3252,erika,shaw
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-01,femaleale,47,abra del tafi,zmeyer@gmail.com,4105,jenna,vang
universidad nacional de jujuy,agronomía,2020-10-10,male,112,ayacucho,sharon96@gmail.com,7150,stephen,evans
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-10-11,male,77,asuncion,brownrobert@yahoo.com,5535,gary,newman
universidad nacional de jujuy,bioquímica,2020-09-24,femaleale,23,atahualpa,sparrish@gmail.com,6471,lindsay,smith
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-11-30,male,58,arroyo quillen,jameslawson@hotmail.com,8341,arthur,luna
universidad nacional de jujuy,diseño de imagen y sonido,2021-01-30,femaleale,48,avellaneda,sierracarr@gmail.com,3561,amber,cook
universidad nacional de jujuy,arquitectura,2020-12-18,male,44,arenoso,bsnow@gmail.com,9225,steven,sanchez
universidad nacional de jujuy,farmacia,2020-10-10,femaleale,42,lavalle,michelle61@hotmail.com,5343,erica,harris
universidad nacional de jujuy,ciencias veterinarias,2020-11-01,male,98,arroyo moreira,irobinson@hotmail.com,3181,patrick,peterson
universidad nacional de jujuy,contador público,2020-09-10,femaleale,29,dique toma,paul28@gmail.com,5407,janice,beck
universidad nacional de jujuy,ingeniería mecánica,2020-10-29,male,101,el zorro,jennifer73@yahoo.com,8151,ryan,montgomery
universidad nacional de jujuy,contador público,2020-10-11,male,17,blas durañona,anneking@hotmail.com,6661,jose,davis
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-11-13,male,84,colonia aborigen,otownsend@yahoo.com,3531,chad,ro
universidad nacional de jujuy,actuario,2020-10-10,male,42,el cipres,jenniferhardin@gmail.com,5585,kyle,walter
universidad nacional de jujuy,ingeniería mecánica,2021-01-16,male,11,arturo vatteone,gprice@hotmail.com,6433,john,castillo
universidad nacional de jujuy,licenciatura en psicología,2020-12-30,femaleale,76,beccar,brian70@hotmail.com,1643,kelly,greene
universidad nacional de jujuy,diseño de imagen y sonido,2020-11-01,male,68,san geronimo,christinarose@hotmail.com,2136,stephen,bradley
universidad nacional de jujuy,licenciatura en administración,2021-01-10,male,80,arroyo pelon,christopherbarnett@gmail.com,3401,mike,adams
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-10-13,femaleale,109,bacacay,leroymendez@hotmail.com,3346,victoria,chen
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-11-20,male,42,campo paletta,scottwalter@yahoo.com,2206,jake,miller
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021-01-21,male,31,indio rico,anthony20@yahoo.com,7501,jeffrey,williams
universidad nacional de jujuy,farmacia,2020-10-07,femaleale,47,avanzada,kayla05@hotmail.com,5738,hannah,zhang
universidad nacional de jujuy,arquitectura,2020-12-20,femaleale,30,la colina,joseph97@gmail.com,7408,jessica,ro
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-02-01,male,12,arroyo dulce,chad39@hotmail.com,2743,tyler,gutierrez
universidad nacional de jujuy,ingeniería en informática,2021-01-29,male,44,banda de lucero,sheltonjames@hotmail.com,5333,steven,mills
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-11-30,male,18,sundblad,annturner@yahoo.com,6401,shaun,conrad
universidad nacional de jujuy,ciencias veterinarias,2020-12-25,femaleale,12,cervantes,marciafrazier@yahoo.com,8326,dawn,bryant
universidad nacional de jujuy,ingeniería mecánica,2020-12-04,femaleale,112,colonia hinojo,raymondjudith@hotmail.com,7318,anna,stanton
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-11-14,male,90,colonia ferrari,adrianalewis@yahoo.com,7172,shawn,ro
universidad nacional de jujuy,diseño de imagen y sonido,2020-11-24,femaleale,88,campo clucellas,jonathan43@yahoo.com,2407,jennifer,combs
universidad nacional de jujuy,licenciatura en ciencia política,2020-12-27,male,33,ceres,donna06@yahoo.com,2340,ian,smith
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-09-25,male,109,arata,markjohnson@hotmail.com,6385,jon,sosa
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-12-08,male,87,landeta,nlowe@gmail.com,2531,matthew,flores
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-26,male,49,colonia duran,michaelbell@hotmail.com,3553,charles,smith
universidad nacional de jujuy,licenciatura en psicología,2020-11-08,male,97,luis chico,sarahstewart@gmail.com,1917,justin,chung
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-12-20,male,2,agua blanca,amypierce@gmail.com,5471,john,harper
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-11-10,femaleale,31,la tranca,catherinesaunders@yahoo.com,5421,jennifer,wilson
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-11-12,male,113,general conesa,cfigueroa@gmail.com,2907,derrick,castro
universidad nacional de jujuy,bioquímica,2020-09-06,male,25,colonia el potrero,rjohnson@gmail.com,2820,david,brown
universidad nacional de jujuy,licenciatura en sociología,2021-01-12,femaleale,71,cabi monda,david76@yahoo.com,3228,tammy,robinson
universidad nacional de jujuy,actuario,2020-09-24,male,36,aneque grande,james75@gmail.com,7011,charles,long
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-24,male,16,kilometro 208,danielsjames@gmail.com,3172,levi,mason
universidad nacional de jujuy,medicina,2020-09-18,male,44,edmundo perkins,jenniferkim@gmail.com,6030,carl,gutierrez
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-11-01,male,11,la salada,julia27@yahoo.com,1774,justin,gill
universidad nacional de jujuy,actuario,2020-09-11,male,115,2 de mayo,james85@hotmail.com,3722,robert,harrison
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-14,femaleale,7,abdon castro tolay,hollyburton@yahoo.com,4641,jennifer,mclaughlin
universidad nacional de jujuy,ingeniería mecánica,2020-12-01,femaleale,4,bravo del dos,brookemeyers@yahoo.com,6411,sharon,sullivan
universidad nacional de jujuy,actuario,2020-11-26,male,89,el lenguaraz,snichols@yahoo.com,7635,ronald,nelson
universidad nacional de jujuy,ingeniería en informática,2020-10-11,femaleale,79,caseros,carriewilliams@gmail.com,3262,evelyn,ayala
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-12-12,male,75,calchaqui,barrcarmen@hotmail.com,3050,joseph,griffin
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-11-28,femaleale,99,matheu,gregjarvis@yahoo.com,1627,vanessa,miller
universidad nacional de jujuy,licenciatura en ciencia política,2020-10-27,femaleale,106,aguas buenas,wmorris@yahoo.com,6228,monica,smith
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-12-12,femaleale,110,anderson,bryan21@hotmail.com,6621,crystal,hawkins
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-11-01,male,27,jesus maria,evelynphillips@gmail.com,2204,marc,gordon
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-12-05,femaleale,102,canal 15 cerro de la gloria,castrojames@hotmail.com,7114,melissa,greer
universidad nacional de jujuy,licenciatura en administración,2020-12-20,femaleale,54,alongo,justincortez@hotmail.com,4161,angela,jones
universidad nacional de jujuy,agronomía,2020-09-29,male,115,planchada banderita,tylerjohn@yahoo.com,3370,dylan,williams
universidad nacional de jujuy,ciencias veterinarias,2020-11-10,femaleale,66,arroyo tomas,dshields@yahoo.com,3309,elizabeth,morgan
universidad nacional de jujuy,licenciatura en ciencia política,2021-01-20,male,29,cañadon botello,patrick25@gmail.com,9040,timothy,thompson
universidad nacional de jujuy,ciencias veterinarias,2020-11-16,male,89,bonifacio,grussell@hotmail.com,6439,robert,smith
universidad nacional de jujuy,contador público,2020-09-20,femaleale,76,barrio trocha,marshallwilliam@gmail.com,2700,sarah,ingram
universidad nacional de jujuy,contador público,2020-10-17,femaleale,34,abo nezu,anthonydawson@gmail.com,3461,danielle,perez
universidad nacional de jujuy,licenciatura en ciencia política,2020-09-02,male,77,juancho,amy88@yahoo.com,7169,marc,jones
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-10-04,male,88,bella vista,bryanmartinez@gmail.com,5835,steven,warren
universidad nacional de jujuy,licenciatura en musicoterapia,2020-10-31,male,40,bartolome mitre,christysherman@yahoo.com,3418,craig,johnson
universidad nacional de jujuy,licenciatura en artes,2020-09-03,femaleale,95,20 de septiembre,rhondasmith@gmail.com,3158,stephanie,hernandez
universidad nacional de jujuy,técnico para bioterios,2021-01-10,femaleale,49,arroyo chalia,dmelton@hotmail.com,9035,emily,white
universidad nacional de jujuy,diseño industrial,2020-11-14,male,61,campo la plata,sean10@yahoo.com,7623,matthew,gross
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-11-10,femaleale,40,campo quiñones,brandonvilla@yahoo.com,2258,jessica,beck
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-12-15,male,44,puesto de isla,normantyler@yahoo.com,3487,thomas,kaufman
universidad nacional de jujuy,bioquímica,2020-09-04,male,11,aguayo,ogrant@yahoo.com,5473,jason,hardy
universidad nacional de jujuy,licenciatura en psicología,2020-09-03,male,89,eduardo costa,katelynwagner@yahoo.com,6064,mr.,jason
universidad nacional de jujuy,técnico para bioterios,2020-09-19,male,69,campo sabate,denise59@gmail.com,7245,greg,mullins
universidad nacional de jujuy,licenciatura en psicología,2021-01-05,femaleale,58,caa yari,williamlawson@yahoo.com,3315,melissa,wheeler
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-10-14,male,65,desvio kilometro 234,oking@yahoo.com,6503,daniel,matthews
universidad nacional de jujuy,diseño industrial,2020-09-26,femaleale,29,catinzaco,doylesylvia@gmail.com,5374,brittney,bailey
universidad nacional de jujuy,ingeniería electrónica,2020-11-14,male,73,campo moises seccion 1a,amybarrett@hotmail.com,6383,francisco,evans
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021-01-30,male,37,carmen,oromero@yahoo.com,2618,alexander,ayala
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021-01-08,femaleale,63,alfaland,ojohnson@hotmail.com,5731,jill,green
universidad nacional de jujuy,arquitectura,2020-12-28,femaleale,100,kilmetro 165,rmartin@hotmail.com,3153,heather,decker
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021-01-24,male,63,aguada guzman,harrissteven@gmail.com,8333,brandon,carter
universidad nacional de jujuy,licenciatura en sociología,2021-01-14,male,44,apeadero las chimbas,bjohnson@gmail.com,5413,james,patterson
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-12-19,male,13,betbeder,brandon70@hotmail.com,3156,stephen,pruitt
universidad nacional de jujuy,técnico para bioterios,2021-01-02,femaleale,39,colonia rivas,xhutchinson@hotmail.com,3164,latasha,flores
universidad nacional de jujuy,licenciatura en artes,2020-12-03,femaleale,101,base naval rio santiago,manncharles@hotmail.com,1929,felicia,rodgers
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-12-27,male,95,ricardo lavalle,davidprice@yahoo.com,6312,edward,salas
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-09-19,male,74,antonio pini,jimenezjason@yahoo.com,3061,james,sims
universidad nacional de jujuy,ingeniería en informática,2020-09-27,femaleale,16,bella italia,melissa27@yahoo.com,2301,catherine,valenzuela
universidad nacional de jujuy,contador público,2020-12-28,male,11,la lucila del mar,travisharris@yahoo.com,7113,philip,lozano
universidad nacional de jujuy,bioquímica,2020-10-10,male,33,llavallol,darrell47@yahoo.com,1836,bradley,thomas
universidad nacional de jujuy,diseño industrial,2020-09-30,femaleale,40,indacochea,charlottevalenzuela@hotmail.com,6623,rebecca,reeves
universidad nacional de jujuy,ingeniería mecánica,2020-10-17,male,4,berisso,christopher19@yahoo.com,2848,an,w
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-10-06,male,21,carlos salas,timothyshelton@gmail.com,6453,allen,johnston
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-11-19,femaleale,74,jose clemente paz,hannahellison@yahoo.com,1665,lori,smith
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-10-12,male,36,vicente lopez,ritaroberts@hotmail.com,1638,john,anderson
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-12-03,femaleale,81,bajo de las palomas,gray@gmail.com,6313,shannon,fox
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-09-30,male,14,alcaraz sud,brenda36@gmail.com,3137,matthew,sanchez
universidad nacional de jujuy,ingeniería electrónica,2020-09-26,male,92,punta lara,jessicawood@yahoo.com,1931,ricardo,chen
universidad nacional de jujuy,actuario,2020-12-03,male,66,antiguyos,gabriellediaz@hotmail.com,4643,brian,nash
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-12-16,femaleale,95,campo de los andes,lopezjenna@hotmail.com,5565,donna,daniels
universidad nacional de jujuy,ciencias veterinarias,2020-11-29,male,111,alto grande,angelica21@hotmail.com,5572,sean,contreras
universidad nacional de jujuy,licenciatura en musicoterapia,2020-09-12,male,61,berazategui,masonchristopher@yahoo.com,1884,jeffery,edwards
universidad nacional de jujuy,ingeniería electrónica,2021-01-01,male,18,arbol verde,tammy14@yahoo.com,5715,walter,hunt
universidad nacional de jujuy,licenciatura en psicología,2021-01-23,male,14,albigasta,ronald40@hotmail.com,4235,benjamin,murphy
universidad nacional de jujuy,licenciatura en ciencias ambientales,2021-01-07,femaleale,27,cañadon de las vacas,wjoseph@hotmail.com,9300,brittney,kennedy
universidad nacional de jujuy,ciencias veterinarias,2020-10-16,male,69,ciudad jardin del palomar,patricia28@yahoo.com,1684,jordan,pena
universidad nacional de jujuy,licenciatura en musicoterapia,2020-12-03,femaleale,32,el guanaco,udickerson@hotmail.com,6205,taylor,patton
universidad nacional de jujuy,licenciatura en musicoterapia,2020-12-17,femaleale,13,9 de julio,leonardknox@gmail.com,6500,michelle,mcclain
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-10-02,male,67,bajo caracoles,delgadojacqueline@yahoo.com,9315,john,jackson
universidad nacional de jujuy,técnico para bioterios,2021-01-10,femaleale,81,agrelo,jeffery12@gmail.com,5509,colleen,miller
universidad nacional de jujuy,actuario,2020-09-14,femaleale,113,aguas verdes,jasmine40@yahoo.com,7112,melanie,cross
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-09-07,femaleale,26,campo largo,fowlermark@hotmail.com,3716,jane,ross
universidad nacional de jujuy,diseño industrial,2020-11-29,femaleale,3,bosques,hbooth@gmail.com,1889,amy,colon
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021-01-24,male,26,agua negra,kimberlywright@gmail.com,4512,timothy,clark
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-10,male,110,aldea san andres,moodychristopher@yahoo.com,8126,nathan,moon
universidad nacional de jujuy,ingeniería electrónica,2021-01-19,male,30,alisos  de abajo,benjaminmartinez@hotmail.com,4605,scott,hernandez
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-11-29,femaleale,83,ciudad evita,walterschristine@yahoo.com,1778,theresa,vazquez
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-09-13,femaleale,50,canning,morgan50@gmail.com,1804,san,rivas
universidad nacional de jujuy,contador público,2020-09-18,male,12,campo charo,stephanie32@hotmail.com,2512,justin,lewis
universidad nacional de jujuy,licenciatura en ciencia política,2020-09-10,male,107,agote,gibsonrebecca@hotmail.com,6608,ronald,mitchell
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021-01-03,male,25,asuncion,davidbailey@gmail.com,5535,an,w
universidad nacional de jujuy,arquitectura,2020-10-11,male,30,carilo,halebridget@hotmail.com,7167,william,duffy
universidad nacional de jujuy,diseño industrial,2020-09-13,male,17,colonia cunci,pgonzalez@hotmail.com,3382,benjamin,hughes
universidad nacional de jujuy,ingeniería electrónica,2020-11-10,male,41,gente grande,mcdonaldjames@gmail.com,8379,shawn,thompson
universidad nacional de jujuy,ingeniería en informática,2020-10-02,femaleale,73,11 de mayo,zmack@yahoo.com,5701,dorothy,garcia
universidad nacional de jujuy,ingeniería mecánica,2021-01-18,femaleale,113,arroyo de la cruz,jparker@hotmail.com,2813,donna,fox
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-10-23,femaleale,97,abo nezu,timalvarado@yahoo.com,3461,leslie,matthews
universidad nacional de jujuy,ingeniería mecánica,2020-10-02,femaleale,102,longchamps,jaysullivan@hotmail.com,1854,natalie,manning
universidad nacional de jujuy,ingeniería electrónica,2020-09-09,femaleale,26,san marcelo,lcobb@yahoo.com,6009,kimberly,reynolds
universidad nacional de jujuy,licenciatura en ciencias ambientales,2021-01-12,male,97,altillo del medio,amy10@yahoo.com,5274,joseph,jackson
universidad nacional de jujuy,bioquímica,2021-01-06,male,30,colhue huapi,juliagriffin@gmail.com,9021,daniel,martinez
universidad nacional de jujuy,ingeniería electrónica,2020-09-10,male,42,1 de mayo,jeffreymack@yahoo.com,3362,jason,hebert
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-09-23,male,30,alcaraz 1ro,wsanchez@yahoo.com,3144,matthew,ro
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-11-30,male,23,villa ballester,nunezbrandon@hotmail.com,1653,frank,smith
universidad nacional de jujuy,medicina,2020-09-06,male,62,algarrobo,amandacarter@gmail.com,8136,sean,mcintosh
universidad nacional de jujuy,ingeniería electrónica,2020-12-07,femaleale,52,arroyo balmaceda,jennifer83@yahoo.com,3483,katelyn,knight
universidad nacional de jujuy,licenciatura en administración,2020-11-16,femaleale,38,aguas buenas,kathymurphy@gmail.com,6228,pamela,davis
universidad nacional de jujuy,licenciatura en psicología,2020-12-31,femaleale,77,catamontaña,zjackson@gmail.com,4603,caroline,byrd
universidad nacional de jujuy,licenciatura en ciencia política,2020-09-06,male,84,villa lynch,stephaniedavis@hotmail.com,1672,nathan,coleman
universidad nacional de jujuy,licenciatura en musicoterapia,2020-11-25,male,19,las quintas,margaret42@gmail.com,2200,eric,holland
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-11-28,femaleale,79,balneario la caleta,gonzalezbrandon@gmail.com,7609,mariah,bennett
universidad nacional de jujuy,licenciatura en ciencias geológicas,2021-01-22,male,103,arequito,plucas@gmail.com,2183,kevin,graham
universidad nacional de jujuy,ingeniería mecánica,2020-09-14,male,51,isidro casanova,turnerbobby@yahoo.com,1765,micheal,diaz
universidad nacional de jujuy,bioquímica,2020-11-07,femaleale,34,el perdido est jose guisasola,davistimothy@hotmail.com,8156,haley,huffman
universidad nacional de jujuy,actuario,2020-09-20,femaleale,108,13 de enero,lauramarshall@hotmail.com,5741,victoria,herring
universidad nacional de jujuy,licenciatura en administración,2020-11-11,male,10,ambrosetti,edwardsheather@yahoo.com,2352,david,cobb
universidad nacional de jujuy,diseño de imagen y sonido,2021-01-15,femaleale,1,arroyo vega,allisonmichael@yahoo.com,3196,melissa,carrillo
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-11-27,male,31,alarcon,mullenkarl@gmail.com,2852,eric,washington
universidad nacional de jujuy,técnico para bioterios,2021-01-06,femaleale,20,1 de mayo,jesuswebb@yahoo.com,3362,anna,brown
universidad nacional de jujuy,contador público,2020-10-11,male,8,san andres,bradley23@yahoo.com,1651,evan,davis
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-12-23,male,17,desamparados,gmiller@yahoo.com,5400,christopher,miller
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-11-26,femaleale,45,abra del trigo,morgantaylor@hotmail.com,4501,kathleen,hanna
universidad nacional de jujuy,ciencias veterinarias,2020-12-03,male,81,colonia el potrero,moralesjohn@hotmail.com,2820,casey,lucas
universidad nacional de jujuy,farmacia,2020-12-22,male,10,base aeronaval punta indio,jenniferbailey@gmail.com,1919,shawn,duran
universidad nacional de jujuy,licenciatura en sociología,2020-09-25,male,116,la colina,psloan@yahoo.com,7408,brian,gregory
universidad nacional de jujuy,licenciatura en sociología,2020-10-22,male,52,villa lynch,emily58@hotmail.com,1672,jamie,mcintosh
universidad nacional de jujuy,diseño de imagen y sonido,2020-11-30,male,111,arroyo aleli,ohorne@gmail.com,2805,aaron,collins
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-12-13,femaleale,99,bañado verde,ikline@gmail.com,5598,miranda,nash
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-11-25,femaleale,30,san geronimo,aliciamcdonald@yahoo.com,2136,tracy,freeman
universidad nacional de jujuy,actuario,2020-10-16,male,31,9 de julio,ryanhughes@hotmail.com,6500,christopher,wiley
universidad nacional de jujuy,licenciatura en administración,2021-01-26,femaleale,47,arroyo santa maria,ohenson@gmail.com,3353,leah,hopkins
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021-01-15,male,77,caraguata,gglass@hotmail.com,3248,benjamin,russell
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-10-12,male,29,cascada los cantaros,felicia89@yahoo.com,8411,eric,gonzales
universidad nacional de jujuy,diseño de imagen y sonido,2020-10-21,male,60,adolfo gonzales chaves,hector26@yahoo.com,7513,joseph,adkins
universidad nacional de jujuy,licenciatura en administración,2020-10-21,male,1,arenaza,lisa53@hotmail.com,6075,james,castillo
universidad nacional de jujuy,ingeniería mecánica,2020-10-01,femaleale,27,dina huapi,mmorales@yahoo.com,8402,jessica,gibbs
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021-01-06,femaleale,26,eduardo costa,matthew06@gmail.com,6064,rebecca,spencer
universidad nacional de jujuy,medicina,2020-09-02,femaleale,48,chimpay,zhoward@gmail.com,8364,alyssa,weiss
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-21,femaleale,15,lomas del mirador,michael42@yahoo.com,1752,miss,donna
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-12-06,femaleale,83,cangallo,zhood@hotmail.com,7153,renee,thompson
universidad nacional de jujuy,licenciatura en administración,2020-10-11,male,98,alegria,greenmelissa@gmail.com,6389,kevin,kennedy
universidad nacional de jujuy,ingeniería mecánica,2020-10-12,male,31,granadero baigorria,herringadam@yahoo.com,2152,shane,webster
universidad nacional de jujuy,licenciatura en artes,2020-12-04,femaleale,15,colonia bombal,oevans@hotmail.com,5529,donna,delacruz
universidad nacional de jujuy,licenciatura en sociología,2020-10-05,male,30,colonia 1 de mayo,rscott@yahoo.com,3272,peter,olsen
universidad nacional de jujuy,actuario,2020-11-10,male,55,huasa pampa norte,michelehall@gmail.com,4163,william,wilson
universidad nacional de jujuy,licenciatura en artes,2021-01-18,femaleale,45,asturias,donhughes@gmail.com,6469,kelly,martinez
universidad nacional de jujuy,diseño de imagen y sonido,2021-01-26,male,91,banda florida,kristopher12@hotmail.com,5351,james,kim
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-11-30,male,35,agua botada,russellgeorge@gmail.com,5613,aaron,stone
universidad nacional de jujuy,licenciatura en ciencia política,2020-11-29,male,27,la isabel,dyermichael@yahoo.com,5743,michael,gross
universidad nacional de jujuy,agronomía,2020-12-08,male,64,alvarez,rpeterson@hotmail.com,2107,david,foley
universidad nacional de jujuy,licenciatura en sociología,2020-12-08,male,80,caminera napaleofu,jillmaxwell@yahoo.com,7007,william,miller
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-09-21,male,84,bocayuba,joshua16@hotmail.com,6348,patrick,graham
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-09-23,male,89,30 de octubre,uschmitt@gmail.com,5637,tom,hill
universidad nacional de jujuy,licenciatura en ciencia política,2020-09-20,femaleale,2,chipauquil,debra86@gmail.com,8536,ashley,watkins
